3,22856,23330,4,23358,23832
5,22960,23434,6,23462,23936
7,23064,23538,8,23566,24040
1,23226,23700,2,23728,24202
3,23330,23804,4,23832,24306
5,23434,23908,6,23936,24410
7,23538,24012,8,24040,24514
1,23700,24174,2,24202,24676
3,23804,24278,4,24306,24780
5,23908,24382,6,24410,24884
7,24012,24486,8,24514,24988
1,24174,24648,2,24676,25150
3,24278,24752,4,24780,25254
5,24382,24856,6,24884,25358
7,24486,24960,8,24988,25462
1,24648,25122,2,25150,25624
3,24752,25226,4,25254,25728
5,24856,25330,6,25358,25832
7,24960,25434,8,25462,25936
1,25122,25596,2,25624,26098
3,25226,25700,4,25728,26202
5,25330,25804,6,25832,26306
7,25434,25908,8,25936,26410
1,25596,26070,2,26098,26572
3,25700,26174,4,26202,26676
5,25804,26278,6,26306,26780
7,25908,26382,8,26410,26884
1,26070,26544,2,26572,27046
3,26174,26648,4,26676,27150
5,26278,26752,6,26780,27254
7,26382,26856,8,26884,27358
1,26544,27018,2,27046,27520
3,26648,27122,4,27150,27624
5,26752,27226,6,27254,27728
7,26856,27330,8,27358,27832
1,27018,27492,2,27520,27994
3,27122,27596,4,27624,28098
5,27226,27700,6,27728,28202
7,27330,27804,8,27832,28306
1,27492,27966,2,27994,28468
3,27596,28070,4,28098,28572
5,27700,28174,6,28202,28676
7,27804,28278,8,28306,28780
