7,21826,22240,6,22288,22884
1,21960,22377,2,22405,23034
3,22123,22481,5,22529,23151
7,22240,22602,8,22630,23285
1,22377,22732,4,22780,23402
3,22481,22836,6,22884,23539
7,22602,22960,2,23034,23663
1,22732,23090,5,23151,23813
3,22836,23224,8,23285,23973
7,22960,23341,4,23402,24090
1,23090,23478,6,23539,24227
3,23224,23615,2,23663,24344
7,23341,23765,5,23813,24468
1,23478,23899,8,23973,24569
3,23615,24062,4,24090,24719
7,23765,24179,6,24227,24823
1,23899,24316,2,24344,24973
3,24062,24420,5,24468,25090
7,24179,24541,8,24569,25224
1,24316,24671,4,24719,25341
3,24420,24775,6,24823,25478
7,24541,24899,2,24973,25602
1,24671,25029,5,25090,25752
3,24775,25163,8,25224,25912
7,24899,25280,4,25341,26029
1,25029,25417,6,25478,26166
3,25163,25554,2,25602,26283
7,25280,25704,5,25752,26407
1,25417,25838,8,25912,26508
3,25554,26001,4,26029,26658
7,25704,26118,6,26166,26762
1,25838,26255,2,26283,26912
3,26001,26359,5,26407,27029
7,26118,26480,8,26508,27163
1,26255,26610,4,26658,27280
3,26359,26714,6,26762,27417
7,26480,26838,2,26912,27541
1,26610,26968,5,27029,27691
3,26714,27102,8,27163,27851
7,26838,27219,4,27280,27968
1,26968,27356,6,27417,28105
3,27102,27493,2,27541,28222
7,27219,27643,5,27691,28346
1,27356,27777,8,27851,28447
3,27493,27940,4,27968,28597
7,27643,28057,6,28105,28701
