5,10172,10593,2,10654,11309
1,10296,10710,6,10771,11426
3,10456,10847,4,10875,11563
5,10593,10951,7,10999,11680
1,10710,11098,8,11172,11801
3,10847,11261,2,11309,11931
5,10951,11398,6,11426,12055
1,11098,11515,4,11563,12159
3,11261,11619,7,11680,12309
5,11398,11753,8,11801,12456
1,11515,11903,2,11931,12593
3,11619,12007,6,12055,12710
5,11753,12111,4,12159,12814
1,11903,12235,7,12309,12938
3,12007,12395,8,12456,13111
5,12111,12532,2,12593,13248
1,12235,12649,6,12710,13365
3,12395,12786,4,12814,13502
5,12532,12890,7,12938,13619
1,12649,13037,8,13111,13740
3,12786,13200,2,13248,13870
5,12890,13337,6,13365,13994
1,13037,13454,4,13502,14098
3,13200,13558,7,13619,14248
5,13337,13692,8,13740,14395
1,13454,13842,2,13870,14532
3,13558,13946,6,13994,14649
5,13692,14050,4,14098,14753
1,13842,14174,7,14248,14877
3,13946,14334,8,14395,15050
5,14050,14471,2,14532,15187
1,14174,14588,6,14649,15304
3,14334,14725,4,14753,15441
5,14471,14829,7,14877,15558
1,14588,14976,8,15050,15679
3,14725,15139,2,15187,15809
5,14829,15276,6,15304,15933
1,14976,15393,4,15441,16037
3,15139,15497,7,15558,16187
5,15276,15631,8,15679,16334
1,15393,15781,2,15809,16471
3,15497,15885,6,15933,16588
5,15631,15989,4,16037,16692
1,15781,16113,7,16187,16816
3,15885,16273,8,16334,16989
5,15989,16410,2,16471,17126
1,16113,16527,6,16588,17243
3,16273,16664,4,16692,17380
5,16410,16768,7,16816,17497
1,16527,16915,8,16989,17618
3,16664,17078,2,17126,17748
5,16768,17215,6,17243,17872
1,16915,17332,4,17380,17976
3,17078,17436,7,17497,18126
5,17215,17570,8,17618,18273
1,17332,17720,2,17748,18410
3,17436,17824,6,17872,18527
5,17570,17928,4,17976,18631
1,17720,18052,7,18126,18755
3,17824,18212,8,18273,18928
5,17928,18349,2,18410,19065
1,18052,18466,6,18527,19182
3,18212,18603,4,18631,19319
5,18349,18707,7,18755,19436
1,18466,18854,8,18928,19557
3,18603,19017,2,19065,19687
5,18707,19154,6,19182,19811
1,18854,19271,4,19319,19915
3,19017,19375,7,19436,20065
5,19154,19509,8,19557,20212
1,19271,19659,2,19687,20349
3,19375,19763,6,19811,20466
5,19509,19867,4,19915,20570
1,19659,19991,7,20065,20694
3,19763,20151,8,20212,20867
5,19867,20288,2,20349,21004
1,19991,20405,6,20466,21121
3,20151,20542,4,20570,21258
5,20288,20646,7,20694,21375
1,20405,20793,8,20867,21496
3,20542,20956,2,21004,21626
5,20646,21093,6,21121,21750
1,20793,21210,4,21258,21854
3,20956,21314,7,21375,22004
5,21093,21448,8,21496,22151
1,21210,21598,2,21626,22288
3,21314,21702,6,21750,22405
5,21448,21806,4,21854,22509
1,21598,21930,7,22004,22633
3,21702,22090,8,22151,22806
5,21806,22227,2,22288,22943
1,21930,22344,6,22405,23060
3,22090,22481,4,22509,23197
5,22227,22585,7,22633,23314
1,22344,22732,8,22806,23435
3,22481,22895,2,22943,23565
5,22585,23032,6,23060,23689
1,22732,23149,4,23197,23793
3,22895,23253,7,23314,23943
5,23032,23387,8,23435,24090
1,23149,23537,2,23565,24227
3,23253,23641,6,23689,24344
5,23387,23745,4,23793,24448
1,23537,23869,7,23943,24572
3,23641,24029,8,24090,24745
5,23745,24166,2,24227,24882
1,23869,24283,6,24344,24999
3,24029,24420,4,24448,25136
5,24166,24524,7,24572,25253
1,24283,24671,8,24745,25374
3,24420,24834,2,24882,25504
5,24524,24971,6,24999,25628
1,24671,25088,4,25136,25732
3,24834,25192,7,25253,25882
5,24971,25326,8,25374,26029
1,25088,25476,2,25504,26166
3,25192,25580,6,25628,26283
5,25326,25684,4,25732,26387
1,25476,25808,7,25882,26511
3,25580,25968,8,26029,26684
5,25684,26105,2,26166,26821
1,25808,26222,6,26283,26938
3,25968,26359,4,26387,27075
5,26105,26463,7,26511,27192
1,26222,26610,8,26684,27313
3,26359,26773,2,26821,27443
5,26463,26910,6,26938,27567
1,26610,27027,4,27075,27671
3,26773,27131,7,27192,27821
5,26910,27265,8,27313,27968
1,27027,27415,2,27443,28105
3,27131,27519,6,27567,28222
5,27265,27623,4,27671,28326
1,27415,27747,7,27821,28450
3,27519,27907,8,27968,28623
5,27623,28044,2,28105,28760
