5,11182,11713,6,11741,12272
7,11286,11817,8,11845,12376
1,11416,11947,2,12064,12595
3,11609,12140,4,12168,12699
5,11713,12244,6,12272,12803
7,11817,12348,8,12376,12907
1,11947,12478,2,12595,13126
3,12140,12671,4,12699,13230
5,12244,12775,6,12803,13334
7,12348,12879,8,12907,13438
1,12478,13009,2,13126,13657
3,12671,13202,4,13230,13761
5,12775,13306,6,13334,13865
7,12879,13410,8,13438,13969
1,13009,13540,2,13657,14188
3,13202,13733,4,13761,14292
5,13306,13837,6,13865,14396
7,13410,13941,8,13969,14500
1,13540,14071,2,14188,14719
3,13733,14264,4,14292,14823
5,13837,14368,6,14396,14927
7,13941,14472,8,14500,15031
1,14071,14602,2,14719,15250
3,14264,14795,4,14823,15354
5,14368,14899,6,14927,15458
7,14472,15003,8,15031,15562
1,14602,15133,2,15250,15781
3,14795,15326,4,15354,15885
5,14899,15430,6,15458,15989
7,15003,15534,8,15562,16093
1,15133,15664,2,15781,16312
3,15326,15857,4,15885,16416
5,15430,15961,6,15989,16520
7,15534,16065,8,16093,16624
1,15664,16195,2,16312,16843
3,15857,16388,4,16416,16947
5,15961,16492,6,16520,17051
7,16065,16596,8,16624,17155
1,16195,16726,2,16843,17374
3,16388,16919,4,16947,17478
5,16492,17023,6,17051,17582
7,16596,17127,8,17155,17686
1,16726,17257,2,17374,17905
3,16919,17450,4,17478,18009
5,17023,17554,6,17582,18113
7,17127,17658,8,17686,18217
1,17257,17788,2,17905,18436
3,17450,17981,4,18009,18540
5,17554,18085,6,18113,18644
7,17658,18189,8,18217,18748
1,17788,18319,2,18436,18967
3,17981,18512,4,18540,19071
5,18085,18616,6,18644,19175
7,18189,18720,8,18748,19279
1,18319,18850,2,18967,19498
3,18512,19043,4,19071,19602
5,18616,19147,6,19175,19706
7,18720,19251,8,19279,19810
1,18850,19381,2,19498,20029
3,19043,19574,4,19602,20133
5,19147,19678,6,19706,20237
7,19251,19782,8,19810,20341
1,19381,19912,2,20029,20560
3,19574,20105,4,20133,20664
5,19678,20209,6,20237,20768
7,19782,20313,8,20341,20872
1,19912,20443,2,20560,21091
3,20105,20636,4,20664,21195
5,20209,20740,6,20768,21299
7,20313,20844,8,20872,21403
1,20443,20974,2,21091,21622
3,20636,21167,4,21195,21726
5,20740,21271,6,21299,21830
7,20844,21375,8,21403,21934
1,20974,21505,2,21622,22153
3,21167,21698,4,21726,22257
5,21271,21802,6,21830,22361
7,21375,21906,8,21934,22465
1,21505,22036,2,22153,22684
3,21698,22229,4,22257,22788
5,21802,22333,6,22361,22892
7,21906,22437,8,22465,22996
1,22036,22567,2,22684,23215
3,22229,22760,4,22788,23319
5,22333,22864,6,22892,23423
7,22437,22968,8,22996,23527
1,22567,23098,2,23215,23746
3,22760,23291,4,23319,23850
5,22864,23395,6,23423,23954
7,22968,23499,8,23527,24058
1,23098,23629,2,23746,24277
3,23291,23822,4,23850,24381
5,23395,23926,6,23954,24485
7,23499,24030,8,24058,24589
1,23629,24160,2,24277,24808
3,23822,24353,4,24381,24912
5,23926,24457,6,24485,25016
7,24030,24561,8,24589,25120
1,24160,24691,2,24808,25339
3,24353,24884,4,24912,25443
5,24457,24988,6,25016,25547
7,24561,25092,8,25120,25651
1,24691,25222,2,25339,25870
3,24884,25415,4,25443,25974
5,24988,25519,6,25547,26078
7,25092,25623,8,25651,26182
1,25222,25753,2,25870,26401
3,25415,25946,4,25974,26505
5,25519,26050,6,26078,26609
7,25623,26154,8,26182,26713
1,25753,26284,2,26401,26932
3,25946,26477,4,26505,27036
5,26050,26581,6,26609,27140
7,26154,26685,8,26713,27244
1,26284,26815,2,26932,27463
3,26477,27008,4,27036,27567
5,26581,27112,6,27140,27671
7,26685,27216,8,27244,27775
1,26815,27346,2,27463,27994
3,27008,27539,4,27567,28098
5,27112,27643,6,27671,28202
7,27216,27747,8,27775,28306
1,27346,27877,2,27994,28525
3,27539,28070,4,28098,28629
5,27643,28174,6,28202,28733
