3,15170,15690,8,15756,16030
7,15292,15812,4,15880,16154
1,15436,15956,8,16030,16276
5,15586,16106,4,16154,16400
3,15690,16210,8,16276,16550
7,15812,16332,4,16400,16674
1,15956,16476,8,16550,16796
5,16106,16626,4,16674,16920
3,16210,16730,8,16796,17070
7,16332,16852,4,16920,17194
1,16476,16996,8,17070,17316
5,16626,17146,4,17194,17440
3,16730,17250,8,17316,17590
7,16852,17372,4,17440,17714
1,16996,17516,8,17590,17836
5,17146,17666,4,17714,17960
3,17250,17770,8,17836,18110
7,17372,17892,4,17960,18234
1,17516,18036,8,18110,18356
5,17666,18186,4,18234,18480
3,17770,18290,8,18356,18630
7,17892,18412,4,18480,18754
1,18036,18556,8,18630,18876
5,18186,18706,4,18754,19000
3,18290,18810,8,18876,19150
7,18412,18932,4,19000,19274
1,18556,19076,8,19150,19396
5,18706,19226,4,19274,19520
3,18810,19330,8,19396,19670
7,18932,19452,4,19520,19794
1,19076,19596,8,19670,19916
5,19226,19746,4,19794,20040
3,19330,19850,8,19916,20190
7,19452,19972,4,20040,20314
1,19596,20116,8,20190,20436
5,19746,20266,4,20314,20560
3,19850,20370,8,20436,20710
7,19972,20492,4,20560,20834
1,20116,20636,8,20710,20956
5,20266,20786,4,20834,21080
3,20370,20890,8,20956,21230
7,20492,21012,4,21080,21354
1,20636,21156,8,21230,21476
5,20786,21306,4,21354,21600
3,20890,21410,8,21476,21750
7,21012,21532,4,21600,21874
1,21156,21676,8,21750,21996
5,21306,21826,4,21874,22120
3,21410,21930,8,21996,22270
7,21532,22052,4,22120,22394
1,21676,22196,8,22270,22516
5,21826,22346,4,22394,22640
3,21930,22450,8,22516,22790
7,22052,22572,4,22640,22914
1,22196,22716,8,22790,23036
5,22346,22866,4,22914,23160
3,22450,22970,8,23036,23310
7,22572,23092,4,23160,23434
1,22716,23236,8,23310,23556
5,22866,23386,4,23434,23680
3,22970,23490,8,23556,23830
7,23092,23612,4,23680,23954
1,23236,23756,8,23830,24076
5,23386,23906,4,23954,24200
3,23490,24010,8,24076,24350
7,23612,24132,4,24200,24474
1,23756,24276,8,24350,24596
5,23906,24426,4,24474,24720
3,24010,24530,8,24596,24870
7,24132,24652,4,24720,24994
1,24276,24796,8,24870,25116
5,24426,24946,4,24994,25240
3,24530,25050,8,25116,25390
7,24652,25172,4,25240,25514
1,24796,25316,8,25390,25636
5,24946,25466,4,25514,25760
3,25050,25570,8,25636,25910
7,25172,25692,4,25760,26034
1,25316,25836,8,25910,26156
5,25466,25986,4,26034,26280
3,25570,26090,8,26156,26430
7,25692,26212,4,26280,26554
1,25836,26356,8,26430,26676
5,25986,26506,4,26554,26800
3,26090,26610,8,26676,26950
7,26212,26732,4,26800,27074
1,26356,26876,8,26950,27196
5,26506,27026,4,27074,27320
3,26610,27130,8,27196,27470
7,26732,27252,4,27320,27594
1,26876,27396,8,27470,27716
5,27026,27546,4,27594,27840
3,27130,27650,8,27716,27990
7,27252,27772,4,27840,28114
1,27396,27916,8,27990,28236
5,27546,28066,4,28114,28360
3,27650,28170,8,28236,28510
7,27772,28292,4,28360,28634
1,27916,28436,8,28510,28756
