5,13286,13793,4,13841,14107
3,13390,13897,6,13970,14244
7,13539,14046,4,14107,14348
1,13676,14183,6,14244,14490
5,13793,14300,4,14348,14627
7,14046,14566,4,14627,14868
1,14183,14703,6,14764,15010
5,14300,14820,4,14868,15147
2,14424,14944,6,15010,15284
7,14566,15086,4,15147,15388
1,14703,15223,6,15284,15556
5,14820,15340,4,15388,15693
2,14944,15492,6,15556,15830
7,15086,15632,4,15693,15934
1,15223,15769,6,15830,16063
5,15340,15886,4,15934,16200
3,15444,15990,6,16063,16337
7,15632,16139,4,16200,16441
1,15769,16276,6,16337,16570
5,15886,16393,4,16441,16707
3,15990,16497,6,16570,16844
7,16139,16646,4,16707,16948
1,16276,16783,6,16844,17077
5,16393,16900,4,16948,17214
3,16497,17004,6,17077,17351
7,16646,17153,4,17214,17455
1,16783,17290,6,17351,17584
5,16900,17407,4,17455,17721
3,17004,17511,6,17584,17858
7,17153,17660,4,17721,17962
1,17290,17797,6,17858,18091
5,17407,17914,4,17962,18228
3,17511,18018,6,18091,18365
7,17660,18167,4,18228,18469
1,17797,18304,6,18365,18598
5,17914,18421,4,18469,18735
3,18018,18525,6,18598,18872
7,18167,18674,4,18735,18976
1,18304,18811,6,18872,19105
5,18421,18928,4,18976,19242
3,18525,19032,6,19105,19379
7,18674,19181,4,19242,19483
1,18811,19318,6,19379,19612
5,18928,19435,4,19483,19749
3,19032,19539,6,19612,19886
7,19181,19688,4,19749,19990
1,19318,19825,6,19886,20119
5,19435,19942,4,19990,20256
3,19539,20046,6,20119,20393
7,19688,20195,4,20256,20497
1,19825,20332,6,20393,20626
5,19942,20449,4,20497,20763
3,20046,20553,6,20626,20900
7,20195,20702,4,20763,21004
1,20332,20839,6,20900,21133
5,20449,20956,4,21004,21270
3,20553,21060,6,21133,21407
7,20702,21209,4,21270,21511
1,20839,21346,6,21407,21640
5,20956,21463,4,21511,21777
3,21060,21567,6,21640,21914
7,21209,21716,4,21777,22018
1,21346,21853,6,21914,22147
5,21463,21970,4,22018,22284
3,21567,22074,6,22147,22421
7,21716,22223,4,22284,22525
1,21853,22360,6,22421,22654
5,21970,22477,4,22525,22791
3,22074,22581,6,22654,22928
7,22223,22730,4,22791,23032
1,22360,22867,6,22928,23161
5,22477,22984,4,23032,23298
3,22581,23088,6,23161,23435
7,22730,23237,4,23298,23539
1,22867,23374,6,23435,23668
5,22984,23491,4,23539,23805
3,23088,23595,6,23668,23942
7,23237,23744,4,23805,24046
1,23374,23881,6,23942,24175
5,23491,23998,4,24046,24312
3,23595,24102,6,24175,24449
7,23744,24251,4,24312,24553
1,23881,24388,6,24449,24682
5,23998,24505,4,24553,24819
3,24102,24609,6,24682,24956
7,24251,24758,4,24819,25060
1,24388,24895,6,24956,25189
5,24505,25012,4,25060,25326
3,24609,25116,6,25189,25463
7,24758,25265,4,25326,25567
1,24895,25402,6,25463,25696
5,25012,25519,4,25567,25833
3,25116,25623,6,25696,25970
7,25265,25772,4,25833,26074
1,25402,25909,6,25970,26203
5,25519,26026,4,26074,26340
3,25623,26130,6,26203,26477
7,25772,26279,4,26340,26581
1,25909,26416,6,26477,26710
5,26026,26533,4,26581,26847
3,26130,26637,6,26710,26984
7,26279,26786,4,26847,27088
1,26416,26923,6,26984,27217
5,26533,27040,4,27088,27354
3,26637,27144,6,27217,27491
7,26786,27293,4,27354,27595
1,26923,27430,6,27491,27724
5,27040,27547,4,27595,27861
3,27144,27651,6,27724,27998
7,27293,27800,4,27861,28102
1,27430,27937,6,27998,28231
5,27547,28054,4,28102,28368
3,27651,28158,6,28231,28505
7,27800,28307,4,28368,28609
1,27937,28444,6,28505,28738
