1,10030,10658
2,10090,10718
3,10178,10806
4,10238,10866
5,10326,10954
6,10386,11014
7,10474,11102
8,10534,11162
1,10658,11286
2,10718,11346
3,10806,11434
4,10866,11494
5,10954,11582
6,11014,11642
7,11102,11730
8,11162,11790
1,11286,11914
2,11346,11974
3,11434,12062
4,11494,12122
5,11582,12210
6,11642,12270
7,11730,12358
8,11790,12418
1,11914,12542
2,11974,12602
3,12062,12690
4,12122,12750
5,12210,12838
6,12270,12898
7,12358,12986
8,12418,13046
1,12542,13170
2,12602,13230
3,12690,13318
4,12750,13378
5,12838,13466
6,12898,13526
7,12986,13614
8,13046,13674
1,13170,13798
2,13230,13858
3,13318,13946
4,13378,14006
5,13466,14094
6,13526,14154
7,13614,14242
8,13674,14302
1,13798,14426
2,13858,14486
3,13946,14574
4,14006,14634
5,14094,14722
6,14154,14782
7,14242,14870
8,14302,14930
1,14426,15054
2,14486,15114
3,14574,15202
4,14634,15262
5,14722,15350
6,14782,15410
7,14870,15498
8,14930,15558
1,15054,15682
2,15114,15742
3,15202,15830
4,15262,15890
5,15350,15978
6,15410,16038
7,15498,16126
8,15558,16186
1,15682,16310
2,15742,16370
3,15830,16458
4,15890,16518
5,15978,16606
6,16038,16666
7,16126,16754
8,16186,16814
1,16310,16938
2,16370,16998
3,16458,17086
4,16518,17146
5,16606,17234
6,16666,17294
7,16754,17382
8,16814,17442
1,16938,17566
2,16998,17626
3,17086,17714
4,17146,17774
5,17234,17862
6,17294,17922
7,17382,18010
8,17442,18070
1,17566,18194
2,17626,18254
3,17714,18342
4,17774,18402
5,17862,18490
6,17922,18550
7,18010,18638
8,18070,18698
1,18194,18822
2,18254,18882
3,18342,18970
4,18402,19030
5,18490,19118
6,18550,19178
7,18638,19266
8,18698,19326
1,18822,19450
2,18882,19510
3,18970,19598
4,19030,19658
5,19118,19746
6,19178,19806
7,19266,19894
8,19326,19954
1,19450,20078
2,19510,20138
3,19598,20226
4,19658,20286
5,19746,20374
6,19806,20434
7,19894,20522
8,19954,20582
1,20078,20706
2,20138,20766
3,20226,20854
4,20286,20914
5,20374,21002
6,20434,21062
7,20522,21150
8,20582,21210
1,20706,21334
2,20766,21394
3,20854,21482
4,20914,21542
5,21002,21630
6,21062,21690
7,21150,21778
8,21210,21838
1,21334,21962
2,21394,22022
3,21482,22110
4,21542,22170
5,21630,22258
6,21690,22318
7,21778,22406
8,21838,22466
1,21962,22590
2,22022,22650
3,22110,22738
4,22170,22798
5,22258,22886
6,22318,22946
7,22406,23034
8,22466,23094
1,22590,23218
2,22650,23278
3,22738,23366
4,22798,23426
5,22886,23514
6,22946,23574
7,23034,23662
8,23094,23722
1,23218,23846
2,23278,23906
3,23366,23994
4,23426,24054
5,23514,24142
6,23574,24202
7,23662,24290
8,23722,24350
1,23846,24474
2,23906,24534
3,23994,24622
4,24054,24682
5,24142,24770
6,24202,24830
7,24290,24918
8,24350,24978
1,24474,25102
2,24534,25162
3,24622,25250
4,24682,25310
5,24770,25398
6,24830,25458
7,24918,25546
8,24978,25606
1,25102,25730
2,25162,25790
3,25250,25878
4,25310,25938
5,25398,26026
6,25458,26086
7,25546,26174
8,25606,26234
1,25730,26358
2,25790,26418
3,25878,26506
4,25938,26566
5,26026,26654
6,26086,26714
7,26174,26802
8,26234,26862
1,26358,26986
2,26418,27046
3,26506,27134
4,26566,27194
5,26654,27282
6,26714,27342
7,26802,27430
8,26862,27490
1,26986,27614
2,27046,27674
3,27134,27762
4,27194,27822
5,27282,27910
6,27342,27970
7,27430,28058
8,27490,28118
1,27614,28242
2,27674,28302
3,27762,28390
4,27822,28450
5,27910,28538
6,27970,28598
7,28058,28686
8,28118,28746
