8,21713,22304
1,21815,22406
2,21917,22508
3,21993,22584
4,22046,22637
5,22122,22713
6,22175,22766
7,22251,22842
8,22304,22895
1,22406,22997
2,22508,23099
3,22584,23175
4,22637,23228
5,22713,23304
6,22766,23357
7,22842,23433
8,22895,23486
1,22997,23588
2,23099,23690
3,23175,23766
4,23228,23819
5,23304,23895
6,23357,23948
7,23433,24024
8,23486,24077
1,23588,24179
2,23690,24281
3,23766,24357
4,23819,24410
5,23895,24486
6,23948,24539
7,24024,24615
8,24077,24668
1,24179,24770
2,24281,24872
3,24357,24948
4,24410,25001
5,24486,25077
6,24539,25130
7,24615,25206
8,24668,25259
1,24770,25361
2,24872,25463
3,24948,25539
4,25001,25592
5,25077,25668
6,25130,25721
7,25206,25797
8,25259,25850
1,25361,25952
2,25463,26054
3,25539,26130
4,25592,26183
5,25668,26259
6,25721,26312
7,25797,26388
8,25850,26441
1,25952,26543
2,26054,26645
3,26130,26721
4,26183,26774
5,26259,26850
6,26312,26903
7,26388,26979
8,26441,27032
1,26543,27134
2,26645,27236
3,26721,27312
4,26774,27365
5,26850,27441
6,26903,27494
7,26979,27570
8,27032,27623
1,27134,27725
2,27236,27827
3,27312,27903
4,27365,27956
5,27441,28032
6,27494,28085
7,27570,28161
8,27623,28214
1,27725,28316
2,27827,28418
3,27903,28494
4,27956,28547
5,28032,28623
6,28085,28676
7,28161,28752
